Name,FileSource,Secondary,Storage,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,EntityLimitCount,LimitType,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,PanType,Pan,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice
zmb_vocals_zombie_crawler_loud,raw\sound\vox\zmb\standard\crawl\crawl_01.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_crawler_loud,raw\sound\vox\zmb\standard\crawl\crawl_02.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_crawler_loud,raw\sound\vox\zmb\standard\crawl\crawl_03.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_crawler_loud,raw\sound\vox\zmb\standard\crawl\crawl_04.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_crawler_loud,raw\sound\vox\zmb\standard\crawl\crawl_05.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_death,raw\sound\vox\zmb\standard\death\death_00.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,79,82,75,500,750,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmb_vocals_zombie_death,raw\sound\vox\zmb\standard\death\death_01.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,79,82,75,500,750,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmb_vocals_zombie_death,raw\sound\vox\zmb\standard\death\death_02.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,79,82,75,500,750,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmb_vocals_zombie_death,raw\sound\vox\zmb\standard\death\death_03.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,79,82,75,500,750,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmb_vocals_zombie_death,raw\sound\vox\zmb\standard\death\death_04.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,79,82,75,500,750,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmb_vocals_zombie_death,raw\sound\vox\zmb\standard\death\death_05.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,79,82,75,500,750,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmb_vocals_zombie_death,raw\sound\vox\zmb\standard\death\death_06.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,79,82,75,500,750,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmb_vocals_zombie_death,raw\sound\vox\zmb\standard\death\death_07.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,79,82,75,500,750,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmb_vocals_zombie_death,raw\sound\vox\zmb\standard\death\death_08.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,79,82,75,500,750,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmb_vocals_zombie_death,raw\sound\vox\zmb\standard\death\death_09.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,79,82,75,500,750,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmb_vocals_zombie_death,raw\sound\vox\zmb\standard\death\death_10.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,79,82,75,500,750,allon,default,allon,default,6,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
zmb_vocals_zombie_sprint,raw\sound\vox\zmb\standard\sprint\sprint_00.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,74,77,25,1500,1750,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.5,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint,raw\sound\vox\zmb\standard\sprint\sprint_01.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,74,77,25,1500,1750,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.5,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint,raw\sound\vox\zmb\standard\sprint\sprint_02.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,74,77,25,1500,1750,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.5,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint,raw\sound\vox\zmb\standard\sprint\sprint_03.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,74,77,25,1500,1750,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.5,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint,raw\sound\vox\zmb\standard\sprint\sprint_04.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,74,77,25,1500,1750,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.5,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint,raw\sound\vox\zmb\standard\sprint\sprint_05.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,74,77,25,1500,1750,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.5,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint,raw\sound\vox\zmb\standard\sprint\sprint_06.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,74,77,25,1500,1750,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.5,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint,raw\sound\vox\zmb\standard\sprint\sprint_07.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,74,77,25,1500,1750,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.5,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint,raw\sound\vox\zmb\standard\sprint\sprint_08.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,74,77,25,1500,1750,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.5,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint_loud,raw\sound\vox\zmb\standard\sprint\sprint_00.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.3,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint_loud,raw\sound\vox\zmb\standard\sprint\sprint_01.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.3,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint_loud,raw\sound\vox\zmb\standard\sprint\sprint_02.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.3,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint_loud,raw\sound\vox\zmb\standard\sprint\sprint_03.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.3,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint_loud,raw\sound\vox\zmb\standard\sprint\sprint_04.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.3,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint_loud,raw\sound\vox\zmb\standard\sprint\sprint_05.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.3,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint_loud,raw\sound\vox\zmb\standard\sprint\sprint_06.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.3,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint_loud,raw\sound\vox\zmb\standard\sprint\sprint_07.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.3,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_sprint_loud,raw\sound\vox\zmb\standard\sprint\sprint_08.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,25,75,98,0.3,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_taunt,raw\sound\vox\zmb\standard\taunt\taunt_00.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,78,81,25,500,600,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_taunt,raw\sound\vox\zmb\standard\taunt\taunt_01.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,78,81,25,500,600,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_taunt,raw\sound\vox\zmb\standard\taunt\taunt_02.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,78,81,25,500,600,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_taunt,raw\sound\vox\zmb\standard\taunt\taunt_03.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,78,81,25,500,600,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_taunt,raw\sound\vox\zmb\standard\taunt\taunt_04.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,78,81,25,500,600,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_taunt,raw\sound\vox\zmb\standard\taunt\taunt_05.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,78,81,25,500,600,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_taunt,raw\sound\vox\zmb\standard\taunt\taunt_06.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,78,81,25,500,600,allon,default,allon,default,3,1,priority,reject,-300,300,30,60,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_00.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_01.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_02.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_03.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_04.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_05.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_06.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_07.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_08.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_09.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_10.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_11.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_12.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_13.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_14.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown,raw\sound\vox\zmb\standard\attack\attack_15.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,72,0,74,77,25,1000,1075,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.75,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown_loud,raw\sound\vox\zmb\standard\attack\attack_00.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown_loud,raw\sound\vox\zmb\standard\attack\attack_01.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown_loud,raw\sound\vox\zmb\standard\attack\attack_02.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown_loud,raw\sound\vox\zmb\standard\attack\attack_03.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown_loud,raw\sound\vox\zmb\standard\attack\attack_04.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown_loud,raw\sound\vox\zmb\standard\attack\attack_05.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown_loud,raw\sound\vox\zmb\standard\attack\attack_06.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown_loud,raw\sound\vox\zmb\standard\attack\attack_07.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown_loud,raw\sound\vox\zmb\standard\attack\attack_08.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown_loud,raw\sound\vox\zmb\standard\attack\attack_09.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown_loud,raw\sound\vox\zmb\standard\attack\attack_10.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
zmb_vocals_zombie_teardown_loud,raw\sound\vox\zmb\standard\attack\attack_11.LN55.pc.snd.wav,,loaded,bus_voice,grp_voice,snp_voice,,75,0,84,88,75,3250,4000,allon,default,allon,default,5,1,priority,reject,-300,300,70,90,0.25,1,3d,default,nonlooping,,1,0,0,0,0,0.45,no,no,none,0,,no,,,yes,no,no,0,0,yes,yes,,0,,no,no,no
